Ar         	0.423	0.444	0.444	0.483	0.462	0.464	0.448	0.462	0.448	0.448	0.44	0.444	0.462	0.444	0.464	0.448	0.464	0.464	0.393	0.333	0.333	0.333	0.333	0.37	0.37	0.381	0.35	0.381	0.409	0.409	0.778	0.778	0.636	0.6	0.0	0.259	0.52	0.5	0.421	0.429	0.455	0.409	0.478	0.545	0.545	0.545	0.524	0.5	0.5	0.5	0.5	0.455	0.619	0.545	0.577	0.571	0.429	0.429
Heb         	0.4	0.423	0.423	0.464	0.417	0.444	0.429	0.44	0.5	0.5	0.417	0.423	0.44	0.423	0.444	0.429	0.444	0.444	0.393	0.381	0.381	0.381	0.381	0.346	0.346	0.409	0.381	0.409	0.381	0.381	0.778	0.778	0.667	0.636	0.259	0.0	0.5	0.524	0.474	0.476	0.476	0.429	0.522	0.545	0.545	0.545	0.524	0.5	0.5	0.5	0.5	0.429	0.636	0.591	0.615	0.55	0.45	0.45
Hu         	0.565	0.6	0.583	0.6	0.625	0.583	0.63	0.565	0.522	0.522	0.545	0.583	0.565	0.583	0.6	0.6	0.6	0.6	0.583	0.524	0.524	0.524	0.524	0.524	0.524	0.545	0.524	0.591	0.545	0.545	0.778	0.778	0.769	0.75	0.52	0.5	0.0	0.2	0.353	0.333	0.273	0.304	0.478	0.364	0.364	0.364	0.3	0.35	0.35	0.35	0.35	0.409	0.714	0.696	0.68	0.5	0.474	0.474
KhB         	0.591	0.591	0.591	0.591	0.652	0.591	0.609	0.571	0.545	0.545	0.55	0.571	0.55	0.571	0.571	0.571	0.571	0.571	0.571	0.5	0.5	0.5	0.5	0.55	0.55	0.45	0.5	0.5	0.5	0.5	0.8	0.8	0.667	0.75	0.5	0.524	0.2	0.0	0.412	0.3	0.238	0.273	0.429	0.381	0.381	0.381	0.222	0.278	0.278	0.278	0.278	0.35	0.562	0.556	0.682	0.4	0.444	0.444
Est         	0.524	0.524	0.524	0.524	0.55	0.524	0.524	0.524	0.5	0.5	0.444	0.474	0.444	0.474	0.474	0.474	0.474	0.474	0.5	0.45	0.45	0.45	0.45	0.444	0.444	0.5	0.474	0.5	0.5	0.5	0.75	0.75	0.636	0.6	0.421	0.474	0.353	0.412	0.0	0.176	0.294	0.294	0.474	0.444	0.444	0.444	0.471	0.438	0.438	0.438	0.438	0.444	0.533	0.529	0.7	0.588	0.474	0.474
Fin         	0.545	0.545	0.545	0.545	0.591	0.545	0.565	0.545	0.522	0.522	0.5	0.524	0.5	0.524	0.524	0.524	0.524	0.524	0.524	0.476	0.476	0.476	0.476	0.5	0.5	0.476	0.524	0.45	0.524	0.524	0.8	0.8	0.583	0.667	0.429	0.476	0.333	0.3	0.176	0.0	0.238	0.238	0.429	0.381	0.381	0.381	0.4	0.368	0.368	0.368	0.368	0.35	0.5	0.5	0.667	0.45	0.5	0.5
mM         	0.545	0.545	0.545	0.545	0.609	0.545	0.565	0.524	0.5	0.5	0.5	0.524	0.5	0.524	0.524	0.524	0.524	0.524	0.524	0.45	0.45	0.45	0.45	0.5	0.5	0.381	0.429	0.476	0.429	0.429	0.7	0.7	0.615	0.692	0.455	0.476	0.273	0.238	0.294	0.238	0.0	0.091	0.364	0.273	0.273	0.273	0.286	0.25	0.25	0.25	0.25	0.318	0.471	0.474	0.619	0.381	0.4	0.4
Ud         	0.5	0.5	0.5	0.5	0.565	0.5	0.522	0.545	0.522	0.522	0.45	0.476	0.45	0.476	0.476	0.476	0.476	0.476	0.476	0.476	0.476	0.476	0.476	0.45	0.45	0.333	0.381	0.429	0.381	0.381	0.7	0.7	0.615	0.692	0.409	0.429	0.304	0.273	0.294	0.238	0.091	0.0	0.318	0.304	0.304	0.304	0.318	0.286	0.286	0.286	0.286	0.273	0.412	0.421	0.619	0.409	0.429	0.429
Yu         	0.5	0.5	0.5	0.522	0.565	0.5	0.522	0.583	0.577	0.577	0.5	0.524	0.5	0.545	0.524	0.545	0.524	0.524	0.524	0.545	0.545	0.545	0.545	0.545	0.545	0.409	0.409	0.522	0.409	0.409	0.636	0.636	0.643	0.643	0.478	0.522	0.478	0.429	0.474	0.429	0.364	0.318	0.0	0.391	0.391	0.391	0.364	0.286	0.333	0.333	0.333	0.273	0.471	0.474	0.591	0.571	0.455	0.455
Ev1         	0.522	0.522	0.522	0.478	0.545	0.522	0.542	0.5	0.455	0.455	0.524	0.545	0.524	0.545	0.545	0.545	0.545	0.545	0.545	0.5	0.5	0.5	0.5	0.591	0.591	0.364	0.364	0.455	0.429	0.429	0.636	0.636	0.667	0.667	0.545	0.545	0.364	0.381	0.444	0.381	0.273	0.304	0.391	0.0	0.048	0.048	0.227	0.19	0.19	0.19	0.19	0.318	0.611	0.632	0.636	0.45	0.476	0.476
Ev2         	0.522	0.522	0.522	0.478	0.545	0.522	0.542	0.5	0.455	0.455	0.524	0.545	0.524	0.545	0.545	0.545	0.545	0.545	0.545	0.5	0.5	0.5	0.5	0.591	0.591	0.364	0.364	0.455	0.429	0.429	0.636	0.636	0.667	0.667	0.545	0.545	0.364	0.381	0.444	0.381	0.273	0.304	0.391	0.048	0.0	0.048	0.227	0.19	0.19	0.19	0.19	0.318	0.611	0.632	0.636	0.45	0.476	0.476
Ek         	0.522	0.522	0.522	0.478	0.545	0.522	0.542	0.5	0.455	0.455	0.524	0.545	0.524	0.545	0.545	0.545	0.545	0.545	0.545	0.5	0.5	0.5	0.5	0.591	0.591	0.364	0.364	0.455	0.429	0.429	0.636	0.636	0.667	0.667	0.545	0.545	0.364	0.381	0.444	0.381	0.273	0.304	0.391	0.048	0.048	0.0	0.227	0.19	0.19	0.19	0.19	0.318	0.611	0.632	0.636	0.45	0.476	0.476
Ya         	0.545	0.545	0.545	0.5	0.571	0.545	0.565	0.524	0.476	0.476	0.55	0.571	0.55	0.571	0.571	0.571	0.571	0.571	0.571	0.526	0.526	0.526	0.526	0.55	0.55	0.381	0.381	0.476	0.45	0.45	0.6	0.6	0.615	0.615	0.524	0.524	0.3	0.222	0.471	0.4	0.286	0.318	0.364	0.227	0.227	0.227	0.0	0.15	0.105	0.105	0.105	0.25	0.588	0.611	0.636	0.421	0.421	0.421
Uz         	0.524	0.524	0.524	0.476	0.55	0.524	0.545	0.5	0.45	0.45	0.5	0.526	0.5	0.526	0.526	0.526	0.526	0.526	0.526	0.471	0.471	0.471	0.471	0.526	0.526	0.35	0.35	0.45	0.389	0.389	0.636	0.636	0.538	0.538	0.5	0.5	0.35	0.278	0.438	0.368	0.25	0.286	0.286	0.19	0.19	0.19	0.15	0.0	0.105	0.105	0.105	0.25	0.562	0.588	0.636	0.389	0.389	0.389
Kaz         	0.524	0.524	0.524	0.476	0.55	0.524	0.545	0.5	0.45	0.45	0.526	0.55	0.526	0.55	0.55	0.55	0.55	0.55	0.55	0.5	0.5	0.5	0.5	0.526	0.526	0.35	0.35	0.45	0.421	0.421	0.6	0.6	0.615	0.615	0.5	0.5	0.35	0.278	0.438	0.368	0.25	0.286	0.333	0.19	0.19	0.19	0.105	0.105	0.0	0.056	0.056	0.211	0.562	0.588	0.619	0.389	0.389	0.389
