58
Slo         	0.214	0.214	0.214	0.222	0.286	0.222	0.259	0.185	0.148	0.148	0.192	0.154	0.192	0.111	0.154	0.111	0.154	0.154	0.12	0.0	0.0	0.069	0.036	0.185	0.185	0.259	0.222	0.241	0.308	0.308	0.438	0.438	0.316	0.263	0.231	0.269	0.435	0.375	0.276	0.333	0.333	0.375	0.423	0.391	0.391	0.391	0.375	0.304	0.333	0.333	0.333	0.423	0.333	0.31	0.565	0.37	0.28	0.28
Po         	0.179	0.179	0.179	0.185	0.286	0.185	0.259	0.185	0.148	0.148	0.192	0.154	0.192	0.148	0.154	0.148	0.154	0.154	0.154	0.069	0.069	0.0	0.036	0.185	0.185	0.259	0.222	0.241	0.308	0.308	0.438	0.438	0.316	0.263	0.231	0.269	0.435	0.375	0.276	0.333	0.333	0.375	0.423	0.391	0.391	0.391	0.375	0.304	0.333	0.333	0.333	0.423	0.333	0.31	0.565	0.37	0.28	0.28
Rus         	0.214	0.214	0.214	0.222	0.286	0.222	0.259	0.185	0.148	0.148	0.192	0.154	0.192	0.148	0.154	0.148	0.154	0.154	0.12	0.036	0.036	0.036	0.0	0.185	0.185	0.259	0.222	0.241	0.308	0.308	0.438	0.438	0.316	0.263	0.231	0.269	0.435	0.375	0.276	0.333	0.333	0.375	0.423	0.391	0.391	0.391	0.375	0.304	0.333	0.333	0.333	0.423	0.333	0.31	0.565	0.37	0.28	0.28
Ir         	0.231	0.256	0.282	0.263	0.222	0.263	0.297	0.211	0.225	0.225	0.184	0.184	0.211	0.162	0.216	0.171	0.216	0.216	0.211	0.185	0.185	0.185	0.185	0.0	0.0	0.308	0.269	0.214	0.32	0.32	0.4	0.4	0.333	0.278	0.25	0.222	0.303	0.417	0.25	0.333	0.375	0.348	0.478	0.522	0.522	0.522	0.417	0.409	0.375	0.375	0.375	0.4	0.353	0.333	0.5	0.4	0.25	0.25
Wel         	0.231	0.256	0.282	0.263	0.222	0.263	0.297	0.211	0.225	0.225	0.184	0.184	0.211	0.162	0.216	0.171	0.216	0.216	0.211	0.185	0.185	0.185	0.185	0.0	0.0	0.308	0.269	0.214	0.32	0.32	0.4	0.4	0.333	0.278	0.25	0.222	0.303	0.417	0.25	0.333	0.375	0.348	0.478	0.522	0.522	0.522	0.417	0.409	0.375	0.375	0.375	0.4	0.353	0.333	0.5	0.4	0.25	0.25
Ma         	0.259	0.259	0.259	0.24	0.231	0.269	0.269	0.296	0.269	0.269	0.28	0.24	0.28	0.28	0.24	0.28	0.24	0.24	0.28	0.259	0.259	0.259	0.259	0.308	0.308	0.0	0.042	0.154	0.208	0.208	0.267	0.267	0.278	0.316	0.304	0.348	0.524	0.381	0.333	0.375	0.333	0.3	0.333	0.333	0.333	0.333	0.318	0.286	0.273	0.273	0.273	0.292	0.286	0.259	0.565	0.391	0.261	0.261
Hi         	0.222	0.222	0.222	0.2	0.192	0.231	0.231	0.259	0.231	0.231	0.24	0.2	0.24	0.24	0.2	0.24	0.2	0.2	0.24	0.222	0.222	0.222	0.222	0.269	0.269	0.042	0.0	0.185	0.208	0.208	0.2	0.2	0.316	0.263	0.261	0.304	0.476	0.409	0.296	0.4	0.364	0.333	0.333	0.333	0.333	0.333	0.318	0.286	0.273	0.273	0.273	0.292	0.31	0.286	0.522	0.417	0.261	0.261
Pas         	0.207	0.207	0.207	0.148	0.148	0.179	0.179	0.214	0.185	0.185	0.185	0.148	0.185	0.185	0.148	0.185	0.148	0.148	0.185	0.241	0.241	0.241	0.241	0.214	0.214	0.154	0.185	0.0	0.269	0.269	0.312	0.312	0.222	0.263	0.28	0.32	0.522	0.391	0.31	0.308	0.391	0.364	0.423	0.391	0.391	0.391	0.375	0.348	0.333	0.333	0.333	0.346	0.276	0.25	0.56	0.4	0.36	0.36
Ta         	0.32	0.32	0.32	0.333	0.346	0.333	0.333	0.4	0.4	0.4	0.292	0.25	0.292	0.292	0.25	0.292	0.25	0.25	0.292	0.308	0.308	0.308	0.308	0.32	0.32	0.208	0.208	0.269	0.0	0.0	0.333	0.333	0.368	0.368	0.348	0.318	0.524	0.409	0.346	0.417	0.364	0.333	0.348	0.381	0.381	0.381	0.364	0.286	0.318	0.318	0.318	0.273	0.321	0.296	0.652	0.44	0.217	0.217
Te         	0.32	0.32	0.32	0.333	0.346	0.333	0.333	0.4	0.4	0.4	0.292	0.25	0.292	0.292	0.25	0.292	0.25	0.25	0.292	0.308	0.308	0.308	0.308	0.32	0.32	0.208	0.208	0.269	0.0	0.0	0.333	0.333	0.368	0.368	0.348	0.318	0.524	0.409	0.346	0.417	0.364	0.333	0.348	0.381	0.381	0.381	0.364	0.286	0.318	0.318	0.318	0.273	0.321	0.296	0.652	0.44	0.217	0.217
Man         	0.375	0.375	0.375	0.333	0.267	0.375	0.375	0.375	0.333	0.333	0.333	0.333	0.333	0.4	0.333	0.4	0.333	0.333	0.4	0.438	0.438	0.438	0.438	0.4	0.4	0.267	0.2	0.312	0.333	0.333	0.0	0.071	0.4	0.333	0.429	0.429	0.462	0.5	0.333	0.5	0.462	0.462	0.429	0.462	0.462	0.462	0.385	0.462	0.385	0.385	0.385	0.4	0.375	0.375	0.333	0.538	0.429	0.429
